,Unnamed: 0,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
164,164,8475,1973,S3,Menikah,157243000.0,0,1,01-03-2014,98,20000,2000,1582000,1000,2000,1000,15,0,22,0,0,0,0,0,0,0,0,3,11,0
165,165,4370,1966,S1,Bertunangan,43482000.0,2,1,13-11-2013,83,18000,1000,32000,6000,3000,28000,3,2,0,4,6,0,0,0,0,0,0,3,11,0
166,166,10573,1953,S1,Cerai,62551000.0,0,0,18-11-2013,27,125000,16000,98000,134000,21000,27000,1,6,7,4,3,1,0,0,0,0,0,3,11,0
167,167,3712,1959,S1,Cerai,52332000.0,0,0,28-08-2013,63,212000,5000,33000,7000,0,2000,1,3,2,6,4,0,1,0,0,0,0,3,11,0
168,168,6637,1988,S1,Lajang,66951000.0,0,0,02-11-2013,46,277000,162000,305000,173000,76000,124000,1,3,4,7,1,0,0,0,0,0,0,3,11,0
169,169,3152,1957,S1,Bertunangan,26091000.0,1,1,25-02-2014,84,15000,10000,19000,8000,17000,20000,3,2,1,3,5,0,0,0,0,0,0,3,11,0
170,170,5610,1965,S1,Bertunangan,33456000.0,1,1,21-04-2014,58,7000,3000,10000,8000,1000,7000,2,1,0,3,7,0,0,0,0,0,0,3,11,0
171,171,6460,1982,S1,Menikah,28718000.0,1,0,13-07-2013,78,12000,4000,6000,11000,8000,16000,2,2,0,3,8,0,0,0,0,0,0,3,11,0
172,172,1349,1970,S1,Menikah,50447000.0,2,0,21-04-2014,4,85000,7000,24000,2000,3000,27000,1,3,1,3,6,0,0,0,0,0,0,3,11,0
173,173,1880,1959,S3,Bertunangan,53537000.0,1,1,30-01-2014,17,81000,0,6000,0,0,6000,2,2,1,3,5,0,0,0,0,0,0,3,11,0
174,174,641,1967,S1,Lajang,52074000.0,0,1,04-04-2014,77,59000,0,12000,0,0,48000,1,2,2,2,4,1,0,0,0,0,0,3,11,0
175,175,8717,1975,S3,Menikah,80427000.0,0,1,12-09-2012,56,1149000,71000,449000,69000,71000,26000,1,11,8,8,5,0,0,0,0,0,0,3,11,0
176,176,10314,1948,S3,Menikah,83837000.0,0,0,16-12-2012,79,847000,66000,119000,86000,89000,111000,1,9,10,5,4,0,1,0,1,0,0,3,11,1
177,177,10854,1970,S3,Menikah,38853000.0,1,1,23-05-2014,90,29000,0,14000,0,0,2000,2,2,0,3,7,0,0,0,0,0,0,3,11,0
178,178,10492,1959,S1,Bertunangan,38285000.0,2,1,24-06-2014,96,2000,0,5000,2000,0,1000,1,0,0,3,2,0,0,0,0,0,0,3,11,0
179,179,6935,1951,D3,Menikah,78497000.0,0,0,01-12-2013,44,207000,26000,447000,75000,0,223000,1,5,7,12,2,0,0,0,1,0,0,3,11,0
180,180,7698,1976,S3,Menikah,51650000.0,0,1,11-05-2014,81,152000,3000,22000,2000,5000,7000,1,4,1,4,5,0,0,0,0,0,0,3,11,0
181,181,3559,1988,D3,Menikah,16248000.0,1,0,10-05-2014,77,12000,11000,10000,3000,12000,9000,3,2,1,3,6,0,0,0,0,0,0,3,11,0
182,182,10562,1946,S2,Menikah,66835000.0,0,0,28-09-2013,21,620000,26000,195000,34000,17000,141000,1,6,4,13,2,0,0,0,0,0,0,3,11,0
183,183,10796,1984,S2,Menikah,30477000.0,1,0,22-01-2014,16,47000,1000,6000,0,0,12000,1,1,1,3,6,0,0,0,0,0,0,3,11,0
184,184,2563,1961,SMA,Menikah,28249000.0,0,0,15-06-2014,80,1000,9000,7000,2000,14000,10000,1,2,0,3,6,0,0,0,0,0,0,3,11,0
185,185,3518,1983,S1,Menikah,25271000.0,1,0,05-12-2012,45,10000,1000,18000,10000,4000,7000,1,1,1,2,9,0,0,0,0,0,0,3,11,0
186,186,5823,1970,S3,Lajang,32303000.0,0,1,08-03-2014,63,35000,0,2000,0,0,2000,2,1,0,4,5,0,0,0,0,0,0,3,11,0
187,187,3934,1966,S1,Menikah,61286000.0,0,1,02-08-2013,34,356000,0,107000,19000,9000,117000,2,7,1,8,5,0,0,0,0,0,0,3,11,0
188,188,6982,1976,S1,Menikah,74068000.0,0,0,19-03-2013,14,783000,30000,537000,140000,76000,15000,1,4,10,9,2,0,0,0,0,0,0,3,11,0
189,189,6431,1964,S3,Menikah,45759000.0,1,1,23-02-2013,13,42000,1000,18000,3000,0,4000,2,2,0,3,7,0,0,0,0,0,0,3,11,0
190,190,9733,1978,SMA,Bertunangan,24882000.0,1,0,09-09-2012,52,1000,4000,10000,29000,0,36000,1,1,1,2,6,1,0,0,0,0,0,3,11,0
191,191,5602,1989,S3,Bertunangan,66973000.0,0,0,17-05-2013,98,466000,22000,432000,147000,113000,102000,1,8,7,12,3,0,0,0,0,0,0,3,11,0
192,192,7829,1900,D3,Cerai,36640000.0,1,0,26-09-2013,99,15000,6000,8000,7000,4000,25000,1,2,1,2,5,0,0,0,0,0,1,3,11,0
193,193,1324,1988,S1,Menikah,38872000.0,1,0,30-05-2013,93,23000,3000,21000,3000,19000,22000,2,3,0,3,8,0,0,0,0,0,0,3,11,0
194,194,326,1973,S1,Menikah,51148000.0,1,1,18-02-2013,38,235000,6000,45000,8000,9000,12000,4,5,1,6,6,0,0,0,0,0,0,3,11,0
195,195,7224,1977,S1,Menikah,31353000.0,1,1,29-12-2013,24,10000,0,10000,3000,1000,7000,2,1,1,2,8,0,0,0,0,0,0,3,11,0
196,196,6999,1980,S2,Menikah,69661000.0,0,0,13-05-2014,80,656000,16000,106000,32000,16000,8000,1,7,3,12,3,0,0,0,0,0,0,3,11,0
197,197,9938,1954,S1,Menikah,80067000.0,0,0,19-09-2013,82,519000,17000,813000,27000,173000,51000,1,4,6,6,2,0,0,1,0,0,0,3,11,0
198,198,6422,1954,S1,Menikah,86718000.0,0,0,17-01-2013,20,344000,189000,482000,50000,33000,172000,1,5,6,5,2,0,0,0,0,0,0,3,11,0
199,199,3182,1973,S3,Lajang,46854000.0,1,1,31-03-2014,81,96000,1000,79000,7000,1000,79000,6,5,1,3,8,1,0,0,0,0,0,3,11,1
200,200,7300,1952,S1,Cerai,69142000.0,0,1,29-06-2014,50,448000,4000,34000,6000,4000,39000,3,8,1,7,5,0,1,0,0,0,0,3,11,0
201,201,10424,1968,S1,Lajang,75922000.0,0,0,09-12-2013,60,265000,138000,553000,224000,23000,92000,1,4,4,9,1,0,0,0,0,0,0,3,11,0
202,202,8727,1978,S1,Cerai,63693000.0,0,1,14-10-2013,63,587000,43000,337000,42000,87000,54000,3,11,6,9,6,0,0,0,0,0,0,3,11,0
203,203,2798,1977,S3,Bertunangan,102160000.0,0,0,02-11-2012,54,763000,29000,138000,76000,176000,58000,0,7,9,10,4,0,1,1,1,0,0,3,11,1
204,204,1030,1965,S3,Lajang,40637000.0,1,1,17-07-2013,72,22000,0,13000,0,0,3000,2,1,0,3,7,0,0,0,0,0,0,3,11,0
205,205,624,1984,S2,Lajang,18890000.0,0,0,10-11-2012,5,6000,4000,1000,7000,2000,15000,1,0,1,2,6,1,0,0,0,0,0,3,11,1
206,206,5176,1988,S1,Bertunangan,29604000.0,1,0,08-12-2013,88,7000,6000,13000,7000,6000,14000,1,1,0,3,9,1,0,0,0,0,0,3,11,0
207,207,5552,1963,S2,Cerai,48721000.0,1,1,13-05-2013,50,81000,18000,113000,47000,13000,21000,6,4,2,5,6,0,0,0,0,0,0,3,11,0
208,208,868,1966,S1,Menikah,44794000.0,0,1,08-06-2014,99,54000,0,7000,0,0,4000,1,2,0,3,6,0,0,0,0,0,0,3,11,0
209,209,380,1954,S1,Cerai,64497000.0,0,1,10-09-2012,17,1170000,48000,320000,42000,32000,192000,5,11,4,9,8,1,0,0,0,0,0,3,11,1
210,210,2677,1956,S1,Bertunangan,46097000.0,0,1,31-03-2013,11,72000,24000,68000,65000,4000,8000,5,3,1,6,4,0,0,0,0,0,0,3,11,0
211,211,6521,1954,S1,Bertunangan,77972000.0,0,0,18-03-2014,18,613000,22000,319000,33000,102000,12000,1,4,6,9,1,0,0,0,0,0,0,3,11,0
212,212,6927,1968,S3,Menikah,44377000.0,1,1,05-10-2012,70,224000,0,30000,0,0,10000,8,5,1,5,8,0,0,0,0,0,0,3,11,0
213,213,2877,1974,S2,Bertunangan,46014000.0,1,1,21-01-2013,21,410000,0,59000,19000,9000,44000,10,7,1,8,7,0,0,0,0,0,0,3,11,0
214,214,0,1985,S1,Menikah,70951000.0,0,0,04-05-2013,66,239000,10000,554000,254000,87000,54000,1,3,4,9,1,0,0,0,0,0,0,3,11,0
215,215,1584,1977,S1,Menikah,41443000.0,1,0,01-04-2014,79,171000,7000,171000,25000,19000,89000,6,8,1,5,8,0,0,0,0,0,0,3,11,0
216,216,7264,1978,D3,Lajang,52195000.0,2,1,12-05-2014,2,12000,0,4000,0,0,1000,1,1,0,2,8,0,0,0,0,0,0,3,11,0
217,217,6274,1948,S2,Menikah,83790000.0,0,0,15-11-2013,81,1076000,16000,417000,42000,48000,16000,1,8,10,6,3,0,1,1,0,0,0,3,11,0
218,218,1377,1954,S2,Janda,44551000.0,0,1,31-08-2013,24,182000,4000,33000,0,0,66000,2,4,1,5,7,0,0,0,0,0,0,3,11,0
219,219,454,1980,S1,Bertunangan,69508000.0,1,0,14-11-2012,48,824000,32000,162000,42000,32000,43000,2,11,4,11,6,0,0,0,0,0,0,3,11,0
220,220,1755,1988,D3,Bertunangan,45204000.0,1,0,11-04-2014,93,30000,11000,25000,29000,1000,18000,1,1,1,4,3,0,0,0,0,0,0,3,11,0
221,221,2075,1969,S1,Menikah,72460000.0,0,0,14-11-2013,56,377000,10000,540000,80000,30000,10000,1,3,5,7,1,0,0,0,0,0,0,3,11,0
222,222,4785,1970,S3,Bertunangan,77622000.0,0,2,14-04-2014,3,520000,7000,154000,19000,0,14000,2,6,3,11,3,0,0,0,0,0,0,3,11,0
223,223,9076,1980,S3,Menikah,30732000.0,1,0,05-01-2013,44,155000,1000,25000,0,1000,3000,4,4,1,4,8,0,0,0,0,0,0,3,11,0
224,224,7079,1962,S1,Cerai,63887000.0,0,1,08-09-2012,38,897000,23000,207000,15000,11000,92000,5,9,6,12,6,0,0,0,0,0,0,3,11,0
225,225,4653,1978,S1,Bertunangan,42011000.0,1,0,26-03-2013,46,131000,0,16000,2000,1000,39000,4,3,1,4,8,0,0,0,0,0,0,3,11,0
226,226,7375,1976,S1,Bertunangan,51369000.0,0,1,25-10-2012,84,297000,7000,79000,0,11000,182000,2,8,2,4,8,0,0,0,0,0,0,3,11,0
227,227,709,1952,S1,Cerai,51537000.0,0,1,09-12-2012,27,787000,20000,204000,0,0,92000,3,2,2,11,8,0,0,0,0,0,0,3,11,0
228,228,460,1972,S3,Menikah,79930000.0,0,0,08-08-2012,72,792000,86000,740000,67000,51000,17000,1,3,5,8,2,0,0,0,0,0,0,3,11,0
229,229,3726,1986,S3,Bertunangan,34320000.0,1,0,16-02-2014,66,4000,1000,9000,3000,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
230,230,6798,1966,S1,Lajang,37070000.0,1,1,20-03-2013,30,231000,7000,137000,4000,15000,39000,9,5,1,8,7,0,0,0,0,0,0,3,11,1
231,231,5341,1962,D3,Cerai,81975000.0,0,1,05-01-2013,2,983000,76000,184000,180000,138000,27000,1,6,3,4,7,0,0,1,0,0,0,3,11,0
232,232,1606,1971,S1,Bertunangan,38590000.0,1,0,15-05-2013,65,3000,1000,8000,4000,3000,3000,1,1,0,2,8,0,0,0,0,0,0,3,11,0
233,233,9617,1951,S1,Lajang,15033000.0,0,0,16-04-2014,37,0,4000,5000,6000,0,4000,1,1,0,3,3,0,0,0,0,0,0,3,11,0
234,234,3233,1965,S3,Menikah,62745000.0,0,1,23-03-2013,89,562000,21000,464000,28000,10000,32000,3,7,8,11,5,0,0,0,0,0,0,3,11,0
235,235,89,1975,D3,Menikah,22212000.0,1,0,09-12-2013,49,5000,9000,20000,6000,8000,21000,2,2,0,4,6,0,0,0,0,0,0,3,11,0
236,236,2936,1982,S2,Bertunangan,23661000.0,1,0,04-12-2013,46,18000,0,4000,0,0,1000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
237,237,9449,1958,S3,Lajang,79761000.0,0,1,04-10-2013,32,415000,5000,124000,15000,35000,11000,1,5,2,11,3,0,0,0,0,0,0,3,11,0
238,238,7297,1973,S1,Lajang,7500000.0,1,0,26-12-2013,54,5000,3000,10000,12000,7000,20000,4,3,1,3,7,0,0,0,0,0,0,3,11,0
239,239,11004,1893,D3,Lajang,60182000.0,0,1,17-05-2014,23,8000,0,5000,7000,0,2000,1,1,0,2,4,0,0,0,0,0,0,3,11,0
240,240,313,1968,S1,Janda,73455000.0,0,0,28-10-2013,98,901000,61000,757000,186000,163000,20000,1,6,5,10,3,0,1,0,0,0,0,3,11,0
241,241,9940,1958,S1,Bertunangan,64961000.0,0,1,23-12-2012,97,382000,114000,276000,75000,124000,38000,2,6,4,4,3,0,0,0,0,0,0,3,11,0
242,242,10735,1971,S1,Lajang,22804000.0,1,0,31-07-2013,75,14000,1000,7000,2000,1000,1000,1,2,0,2,9,0,0,0,0,0,0,3,11,0
243,243,9529,1990,S1,Menikah,73687000.0,0,0,28-11-2013,8,559000,153000,503000,218000,13000,181000,1,3,9,9,2,0,0,0,1,0,0,3,11,1
244,244,6439,1958,S1,Menikah,61074000.0,0,1,17-08-2012,37,789000,0,133000,0,28000,152000,7,11,5,8,7,0,0,0,0,0,0,3,11,0
245,245,7411,1964,S3,Menikah,31686000.0,1,1,05-06-2014,31,11000,0,5000,0,0,1000,2,1,0,3,6,0,0,0,0,0,0,3,11,0
246,246,2176,1972,S1,Menikah,80134000.0,1,0,20-05-2013,40,1218000,16000,272000,104000,0,80000,2,5,3,6,6,0,1,1,1,0,0,3,11,1
247,247,9265,1953,S1,Menikah,75027000.0,0,1,09-01-2013,74,925000,64000,179000,133000,12000,77000,2,9,4,6,5,0,0,0,0,0,0,3,11,0
248,248,8867,1988,S3,Menikah,67546000.0,0,0,31-08-2012,90,864000,134000,768000,150000,38000,172000,1,4,10,5,3,0,0,0,0,0,0,3,11,0
249,249,8932,1969,S2,Bertunangan,65176000.0,0,1,29-10-2012,57,960000,28000,183000,220000,70000,70000,4,9,6,6,6,0,0,0,0,0,0,3,11,0
250,250,10236,1975,S2,Lajang,31160000.0,1,0,16-09-2013,59,16000,3000,25000,6000,1000,13000,2,2,0,3,8,0,0,0,0,0,0,3,11,0
251,251,6340,1985,S1,Lajang,29938000.0,1,0,27-10-2013,52,3000,3000,7000,0,2000,11000,2,1,0,3,6,0,0,0,0,0,0,3,11,0
252,252,10089,1974,S1,Cerai,102692000.0,0,0,05-04-2013,5,168000,148000,444000,32000,172000,148000,1,6,9,13,2,0,1,1,1,1,0,3,11,1
253,253,2227,1958,D3,Bertunangan,26490000.0,0,0,22-09-2012,92,45000,47000,52000,21000,20000,25000,2,3,1,5,6,0,0,0,0,0,0,3,11,0
254,254,10992,1967,S1,Bertunangan,75702000.0,1,1,29-08-2012,77,650000,28000,353000,45000,42000,30000,5,4,6,11,8,0,0,0,0,0,0,3,11,0
255,255,5304,1974,S3,Lajang,30899000.0,1,0,13-10-2012,35,24000,0,8000,0,0,1000,2,1,0,3,6,0,0,0,0,0,0,3,11,0
256,256,309,1961,S3,Bertunangan,63342000.0,0,1,16-10-2012,48,918000,21000,118000,13000,10000,21000,3,8,3,5,6,0,1,0,0,0,0,3,11,0
257,257,3406,1964,S1,Lajang,45989000.0,0,1,22-10-2012,97,138000,33000,87000,28000,24000,12000,4,3,2,7,3,0,0,0,0,0,0,3,11,0
258,258,2661,1964,S1,Lajang,18701000.0,1,1,04-06-2013,95,12000,4000,2000,10000,6000,10000,4,2,0,4,5,0,0,0,0,0,0,3,11,0
259,259,3153,1957,S3,Lajang,40737000.0,2,1,08-12-2013,24,11000,0,4000,0,0,2000,1,1,0,2,8,0,0,0,0,0,0,3,11,0
260,260,10264,1979,S1,Cerai,15287000.0,1,0,10-10-2012,60,1000,2000,8000,4000,3000,13000,2,1,1,2,7,1,0,0,0,0,0,3,11,1
261,261,1184,1968,S3,Cerai,69674000.0,0,2,22-05-2013,46,554000,41000,215000,11000,0,24000,3,10,2,10,5,0,0,0,0,0,0,3,11,0
262,262,4200,1970,S2,Menikah,44159000.0,1,0,17-06-2014,85,167000,2000,62000,24000,13000,7000,4,4,1,6,5,0,0,0,0,0,0,3,11,0
263,263,9396,1978,S3,Menikah,37717000.0,1,0,23-11-2012,31,9000,0,6000,4000,1000,5000,1,1,0,2,9,0,0,0,0,0,0,3,11,0
264,264,2387,1952,S2,Bertunangan,43776000.0,1,1,03-02-2013,9,177000,2000,71000,3000,2000,20000,6,5,2,4,8,0,0,0,0,0,0,3,11,1
265,265,6690,1966,S2,Menikah,38179000.0,1,1,14-03-2013,30,38000,4000,22000,4000,2000,20000,4,3,1,3,7,0,0,0,0,0,0,3,11,0
266,266,1225,1963,S1,Menikah,80124000.0,0,0,26-06-2014,47,483000,84000,398000,205000,84000,241000,1,3,7,8,1,1,0,0,0,0,0,3,11,0
267,267,9703,1970,S3,Menikah,38097000.0,1,1,15-10-2012,70,77000,2000,35000,0,1000,69000,4,3,2,2,7,1,0,0,0,0,0,3,11,1
268,268,291,1970,S1,Menikah,72940000.0,0,0,19-06-2013,13,182000,74000,298000,162000,149000,116000,1,3,3,6,1,0,0,0,0,0,0,3,11,0
269,269,4557,1970,S1,Bertunangan,22070000.0,1,0,04-10-2013,11,10000,7000,19000,8000,2000,21000,2,2,2,2,6,0,0,0,0,0,0,3,11,0
270,270,2379,1953,S1,Lajang,69267000.0,0,0,22-09-2012,31,778000,44000,499000,95000,73000,146000,2,3,4,5,7,0,0,0,0,0,0,3,11,1
271,271,5726,1983,S2,Lajang,31788000.0,1,0,20-03-2014,15,16000,7000,23000,0,8000,6000,3,3,0,4,5,0,0,0,0,0,1,3,11,0
272,272,3066,1975,S3,Bertunangan,61905000.0,0,1,04-02-2014,2,167000,0,43000,6000,2000,13000,2,4,2,4,5,0,0,0,0,0,0,3,11,0
273,273,6336,1960,S1,Menikah,29315000.0,1,1,06-04-2014,55,13000,2000,14000,8000,7000,4000,4,2,0,4,6,0,0,0,0,0,0,3,11,0
274,274,10967,1963,S1,Cerai,33378000.0,1,1,06-02-2013,38,33000,6000,40000,3000,7000,10000,3,2,0,4,7,0,0,0,0,0,0,3,11,0
275,275,2304,1963,S3,Bertunangan,66313000.0,0,1,16-09-2013,86,625000,7000,99000,10000,22000,7000,2,6,3,12,4,0,0,0,0,0,0,3,11,0
276,276,3445,1956,S1,Lajang,60714000.0,0,0,17-01-2013,56,216000,162000,224000,101000,92000,162000,2,7,4,10,5,0,0,0,0,0,0,3,11,1
277,277,7828,1981,S2,Bertunangan,77882000.0,0,0,30-04-2014,29,68000,129000,396000,188000,22000,15000,1,3,3,5,1,0,0,0,0,0,0,3,11,0
278,278,3762,1986,S3,Lajang,69867000.0,0,0,02-04-2013,30,196000,0,512000,33000,130000,54000,1,3,5,8,1,0,0,0,1,0,0,3,11,1
279,279,4391,1968,S2,Cerai,63841000.0,0,1,21-04-2013,64,635000,15000,100000,20000,7000,131000,1,9,3,9,6,0,0,0,0,0,0,3,11,0
280,280,4669,1981,SMA,Menikah,24480000.0,1,0,11-02-2013,46,4000,19000,9000,28000,25000,17000,3,3,0,4,7,0,0,0,0,0,0,3,11,0
281,281,10144,1976,S1,Bertunangan,51369000.0,0,1,25-10-2012,84,297000,7000,79000,0,11000,182000,2,8,2,4,8,0,0,0,0,0,0,3,11,0
282,282,8652,1946,S1,Bertunangan,37760000.0,0,0,31-08-2012,20,84000,5000,38000,150000,12000,28000,2,4,1,6,7,0,0,0,0,0,0,3,11,0
283,283,1672,1974,S3,Bertunangan,65640000.0,0,1,01-03-2014,74,204000,7000,149000,20000,15000,66000,1,5,1,8,2,0,0,0,0,0,0,3,11,0
284,284,8962,1975,S2,Menikah,44319000.0,1,1,17-04-2014,18,26000,0,8000,0,0,3000,2,2,0,3,5,0,0,0,0,0,0,3,11,0
285,285,9974,1974,S1,Menikah,30631000.0,1,0,12-07-2013,75,15000,6000,20000,4000,5000,20000,1,3,1,2,7,0,0,0,0,0,0,3,11,0
286,286,10983,1952,S1,Bertunangan,75278000.0,0,0,29-01-2013,17,304000,98000,230000,150000,74000,74000,1,6,3,13,3,0,0,0,0,0,0,3,11,0
287,287,8148,1956,S2,Bertunangan,50898000.0,1,1,08-01-2013,88,285000,28000,242000,55000,114000,135000,13,6,2,12,5,0,0,0,0,0,0,3,11,0
288,288,10102,1966,S1,Janda,79946000.0,0,0,12-05-2014,19,395000,183000,565000,166000,141000,28000,1,5,11,5,3,0,0,0,0,0,0,3,11,0
289,289,4697,1949,S2,Cerai,35416000.0,0,0,13-06-2013,62,248000,3000,81000,4000,3000,51000,3,7,1,5,8,0,0,0,0,0,0,3,11,0
290,290,9262,1984,D3,Bertunangan,32414000.0,0,0,04-07-2013,11,20000,6000,5000,0,9000,12000,1,1,0,3,7,1,0,0,0,0,0,3,11,0
291,291,7254,1969,S1,Bertunangan,38361000.0,1,0,27-12-2013,74,39000,0,56000,20000,8000,14000,3,3,1,3,7,0,0,0,0,0,0,3,11,0
292,292,4543,1980,S1,Menikah,82497000.0,0,0,31-10-2012,32,777000,129000,573000,216000,21000,203000,1,2,7,9,4,0,0,1,0,0,0,3,11,0
293,293,4927,1971,S1,Bertunangan,16626000.0,2,0,15-01-2014,76,8000,3000,22000,21000,1000,13000,3,3,0,3,9,0,0,0,0,0,0,3,11,0
294,294,10451,1965,S1,Bertunangan,29672000.0,1,1,12-03-2013,6,9000,1000,3000,0,4000,8000,1,0,0,3,6,0,0,0,0,0,0,3,11,0
295,295,2926,1952,S2,Bertunangan,55951000.0,0,1,23-08-2012,62,1241000,0,80000,0,13000,40000,3,3,6,11,8,0,1,0,0,1,0,3,11,0
296,296,2874,1988,D3,Cerai,35388000.0,1,0,07-03-2013,20,6000,4000,7000,4000,3000,8000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
297,297,9738,1986,S2,Bertunangan,42386000.0,1,0,13-01-2013,43,65000,4000,16000,0,4000,11000,1,3,0,3,8,0,0,0,0,0,0,3,11,0
298,298,7119,1982,S1,Lajang,68627000.0,0,0,12-01-2013,45,395000,15000,263000,60000,54000,38000,1,2,3,6,1,0,0,0,0,0,0,3,11,0
299,299,3924,1965,S3,Cerai,57912000.0,0,1,17-03-2014,34,801000,0,80000,0,0,35000,5,8,3,12,5,0,1,0,0,0,0,3,11,0
300,300,5827,1958,S1,Cerai,35246000.0,1,1,16-04-2014,53,36000,0,12000,2000,2000,10000,4,3,1,3,5,0,0,0,0,0,0,3,11,0
301,301,5596,1956,D3,Bertunangan,58821000.0,0,1,12-10-2013,44,513000,14000,154000,19000,0,28000,1,9,2,9,6,0,0,0,0,0,0,3,11,0
302,302,10812,1978,S3,Menikah,46377000.0,1,0,01-03-2014,89,37000,0,46000,4000,3000,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0
303,303,1717,1988,S1,Lajang,39747000.0,1,0,13-04-2014,43,80000,15000,93000,20000,13000,52000,3,5,1,4,8,0,0,0,0,0,0,3,11,0
304,304,9491,1984,S1,Bertunangan,23976000.0,1,0,27-12-2013,68,14000,1000,21000,2000,3000,25000,3,3,1,3,7,0,0,0,0,0,0,3,11,0
305,305,9274,1961,S2,Menikah,80950000.0,0,0,28-03-2013,44,525000,147000,112000,219000,147000,63000,1,6,7,9,2,0,0,0,1,0,0,3,11,0
306,306,6609,1966,S1,Janda,27038000.0,0,0,18-09-2012,64,1000,26000,25000,17000,23000,15000,1,3,0,3,9,0,0,0,0,0,0,3,11,1
307,307,6963,1947,S1,Lajang,77457000.0,0,0,05-03-2014,85,675000,11000,400000,15000,45000,11000,1,2,5,10,1,0,0,1,0,0,0,3,11,0
308,308,4440,1964,S2,Menikah,64100000.0,0,1,10-09-2013,93,509000,0,27000,0,0,10000,1,8,3,6,7,0,1,0,0,0,0,3,11,0
309,309,1379,1992,S2,Bertunangan,42670000.0,0,0,27-04-2013,12,154000,2000,46000,20000,4000,15000,1,4,2,4,4,0,0,0,0,0,0,3,11,0
310,310,10032,1976,S1,Cerai,12571000.0,1,0,18-01-2014,86,3000,5000,14000,2000,12000,17000,4,3,1,3,6,0,0,0,0,0,0,3,11,0
311,311,2826,1967,S1,Menikah,22574000.0,2,1,28-10-2013,28,25000,0,8000,2000,0,2000,2,2,0,3,7,0,0,0,0,0,0,3,11,0
312,312,2437,1989,S1,Menikah,,0,0,03-06-2013,69,861000,138000,461000,60000,30000,61000,1,6,5,12,3,0,1,0,1,0,0,3,11,0
313,313,6320,1976,S2,Lajang,70893000.0,0,0,06-02-2013,42,768000,44000,561000,77000,44000,14000,1,6,6,10,3,0,0,0,0,0,0,3,11,0
314,314,3050,1966,S1,Menikah,54198000.0,1,1,17-12-2013,13,185000,0,28000,3000,2000,17000,6,3,1,6,4,0,0,0,0,0,0,3,11,0
315,315,231,1956,S2,Bertunangan,28839000.0,1,1,11-03-2014,86,24000,0,7000,0,0,1000,2,2,0,3,5,0,0,0,0,0,0,3,11,0
316,316,2392,1972,S1,Menikah,40321000.0,1,1,29-07-2013,59,44000,4000,21000,6000,0,27000,2,3,0,3,7,0,0,0,0,0,0,3,11,0
317,317,9478,1985,S1,Lajang,66503000.0,1,0,14-08-2012,30,91000,64000,128000,65000,3000,50000,2,4,3,6,3,0,0,0,0,0,0,3,11,0
318,318,113,1951,S1,Menikah,30833000.0,1,1,16-07-2013,33,11000,0,7000,3000,1000,6000,2,1,0,3,5,0,0,0,0,0,0,3,11,0
319,319,2863,1970,S1,Lajang,,1,2,23-08-2013,67,738000,20000,172000,52000,50000,20000,6,2,3,10,7,0,1,0,1,0,0,3,11,0
320,320,1802,1971,S1,Menikah,64795000.0,0,1,17-01-2013,23,412000,5000,119000,38000,29000,77000,3,3,3,12,2,0,0,0,0,0,0,3,11,0
321,321,520,1974,S1,Menikah,34421000.0,1,0,01-07-2013,81,3000,3000,7000,6000,2000,9000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
322,322,8275,1965,S3,Cerai,47025000.0,1,1,09-02-2014,6,16000,0,3000,0,0,1000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
323,323,9750,1961,S3,Cerai,64325000.0,0,1,07-02-2013,41,731000,60000,353000,78000,12000,73000,5,10,3,5,7,0,0,0,0,0,0,3,11,0
324,324,2607,1953,S1,Lajang,40464000.0,0,1,11-01-2013,78,424000,17000,118000,7000,23000,41000,6,8,2,8,8,0,0,0,0,0,0,3,11,0
325,325,7214,1957,S1,Menikah,62187000.0,0,0,05-07-2013,49,792000,0,275000,45000,45000,126000,1,4,8,5,3,0,0,0,0,0,0,3,11,0
326,326,5835,1976,S3,Cerai,14849000.0,1,0,02-07-2013,39,21000,2000,28000,3000,2000,9000,3,2,0,4,8,0,0,0,0,0,0,3,11,0
327,327,3896,1984,S1,Menikah,27255000.0,1,0,07-11-2013,3,22000,1000,11000,0,1000,2000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
328,328,10350,1950,S3,Menikah,54432000.0,2,1,09-05-2013,37,33000,0,5000,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0
329,329,7786,1986,S3,Lajang,29999000.0,1,0,13-02-2013,22,68000,7000,59000,10000,5000,11000,4,3,1,4,8,0,0,0,0,0,0,3,11,0
